alarm_time,alarm_end,duration_h
2017-10-18 07:15:00+00:00,2017-10-18 07:45:00+00:00,0.5
2017-10-18 10:15:00+00:00,2017-10-18 10:30:00+00:00,0.25
2017-10-20 14:15:00+00:00,2017-10-20 16:15:00+00:00,2.0
2017-10-23 23:15:00+00:00,2017-10-24 15:15:00+00:00,16.0
2017-10-31 18:00:00+00:00,2017-10-31 18:15:00+00:00,0.25
2017-11-11 21:45:00+00:00,2017-11-11 22:15:00+00:00,0.5
2017-11-11 23:30:00+00:00,2017-11-12 01:00:00+00:00,1.5
2017-11-12 03:45:00+00:00,2017-11-12 12:45:00+00:00,9.0
2017-11-15 11:45:00+00:00,2017-11-15 12:30:00+00:00,0.75
2017-11-16 06:00:00+00:00,2017-11-16 08:30:00+00:00,2.5
2017-11-22 10:00:00+00:00,2017-11-22 10:30:00+00:00,0.5
2017-11-25 08:45:00+00:00,2017-11-25 09:00:00+00:00,0.25
2017-11-25 21:30:00+00:00,2017-11-25 22:00:00+00:00,0.5
2017-11-25 23:15:00+00:00,2017-11-25 23:30:00+00:00,0.25
2017-11-26 04:00:00+00:00,2017-11-27 00:15:00+00:00,20.25
2017-11-27 16:30:00+00:00,2017-11-27 16:45:00+00:00,0.25
2017-11-27 18:00:00+00:00,2017-11-27 18:30:00+00:00,0.5
2017-11-27 20:30:00+00:00,2017-11-27 23:30:00+00:00,3.0
2017-11-28 01:15:00+00:00,2017-11-28 02:00:00+00:00,0.75
2017-11-30 12:00:00+00:00,2017-11-30 23:15:00+00:00,11.25
2017-12-01 11:30:00+00:00,2017-12-02 15:30:00+00:00,28.0
2017-12-02 18:15:00+00:00,2017-12-03 06:15:00+00:00,12.0
2017-12-03 08:00:00+00:00,2017-12-03 12:30:00+00:00,4.5
2017-12-12 06:00:00+00:00,2017-12-12 07:15:00+00:00,1.25
2017-12-13 02:00:00+00:00,2017-12-13 02:15:00+00:00,0.25
2017-12-15 22:00:00+00:00,2017-12-15 22:15:00+00:00,0.25
2017-12-17 07:30:00+00:00,2017-12-17 07:45:00+00:00,0.25
2017-12-17 13:15:00+00:00,2017-12-17 13:30:00+00:00,0.25
2017-12-20 04:45:00+00:00,2017-12-20 05:00:00+00:00,0.25
2017-12-21 03:15:00+00:00,2017-12-21 04:30:00+00:00,1.25
2017-12-26 15:15:00+00:00,2017-12-26 17:30:00+00:00,2.25
2017-12-26 20:30:00+00:00,2017-12-27 12:30:00+00:00,16.0
2017-12-27 21:00:00+00:00,2017-12-30 17:30:00+00:00,68.5
2017-12-30 20:00:00+00:00,2017-12-30 21:00:00+00:00,1.0
2018-01-19 17:45:00+00:00,2018-01-19 18:45:00+00:00,1.0
2018-01-19 20:30:00+00:00,2018-01-19 21:45:00+00:00,1.25
2018-01-21 05:15:00+00:00,2018-01-21 14:45:00+00:00,9.5
2018-01-21 18:45:00+00:00,2018-01-22 04:00:00+00:00,9.25
2018-02-01 23:30:00+00:00,2018-02-02 00:45:00+00:00,1.25
2018-02-02 12:15:00+00:00,2018-02-02 14:00:00+00:00,1.75
2018-02-02 17:00:00+00:00,2018-02-02 18:30:00+00:00,1.5
2018-02-05 06:45:00+00:00,2018-02-05 09:15:00+00:00,2.5
2018-02-05 16:15:00+00:00,2018-02-05 20:15:00+00:00,4.0
2018-02-06 01:10:00+00:00,2018-02-06 02:45:00+00:00,1.5833333333333333
2018-02-06 09:30:00+00:00,2018-02-06 13:00:00+00:00,3.5
2018-02-06 15:00:00+00:00,2018-02-06 15:15:00+00:00,0.25
2018-02-13 02:15:00+00:00,2018-02-13 02:30:00+00:00,0.25
2018-02-14 12:45:00+00:00,2018-02-14 13:30:00+00:00,0.75
2018-02-14 17:30:00+00:00,2018-02-16 08:45:00+00:00,39.25
2018-02-19 00:00:00+00:00,2018-02-20 03:00:00+00:00,27.0
2018-02-25 13:15:00+00:00,2018-02-25 14:15:00+00:00,1.0
2018-02-26 00:30:00+00:00,2018-02-26 19:45:00+00:00,19.25
2018-03-01 14:15:00+00:00,2018-03-01 17:45:00+00:00,3.5
2018-03-02 12:45:00+00:00,2018-03-02 13:00:00+00:00,0.25
2018-03-23 01:30:00+00:00,2018-03-23 04:30:00+00:00,3.0
2018-03-24 07:45:00+00:00,2018-03-25 13:00:00+00:00,29.25
2018-03-25 14:15:00+00:00,2018-03-25 14:45:00+00:00,0.5
2018-03-25 16:15:00+00:00,2018-03-25 17:00:00+00:00,0.75
2018-03-25 19:15:00+00:00,2018-03-25 19:45:00+00:00,0.5
2018-03-26 21:00:00+00:00,2018-03-26 21:15:00+00:00,0.25
2018-03-31 22:45:00+00:00,2018-04-01 00:15:00+00:00,1.5
2018-04-02 16:00:00+00:00,2018-04-02 18:30:00+00:00,2.5
2018-04-02 20:30:00+00:00,2018-04-02 21:15:00+00:00,0.75
2018-04-03 00:15:00+00:00,2018-04-03 10:00:00+00:00,9.75
2018-04-05 13:15:00+00:00,2018-04-05 17:15:00+00:00,4.0
2018-04-14 05:45:00+00:00,2018-04-17 21:30:00+00:00,87.75
2018-04-20 18:15:00+00:00,2018-04-21 05:45:00+00:00,11.5
2018-04-22 09:30:00+00:00,2018-04-22 13:45:00+00:00,4.25
2018-04-24 22:00:00+00:00,2018-04-25 11:15:00+00:00,13.25
2018-04-27 02:15:00+00:00,2018-04-27 05:30:00+00:00,3.25
2018-04-28 09:00:00+00:00,2018-04-28 11:30:00+00:00,2.5
2018-05-02 20:15:00+00:00,2018-05-02 20:45:00+00:00,0.5
2018-05-29 11:00:00+00:00,2018-05-29 16:15:00+00:00,5.25
2018-05-30 01:15:00+00:00,2018-05-30 02:15:00+00:00,1.0
2018-06-05 08:15:00+00:00,2018-06-05 20:00:00+00:00,11.75
2018-06-08 06:15:00+00:00,2018-06-08 07:00:00+00:00,0.75
2018-06-08 08:45:00+00:00,2018-06-08 10:30:00+00:00,1.75
2018-06-09 13:15:00+00:00,2018-06-09 14:45:00+00:00,1.5
2018-06-14 05:45:00+00:00,2018-06-14 09:45:00+00:00,4.0
2018-06-16 23:35:00+00:00,2018-06-17 00:15:00+00:00,0.6666666666666666
2018-06-24 20:15:00+00:00,2018-06-24 20:45:00+00:00,0.5
2018-06-24 22:15:00+00:00,2018-06-25 02:30:00+00:00,4.25
2018-06-25 07:15:00+00:00,2018-06-25 07:30:00+00:00,0.25
2018-06-25 14:15:00+00:00,2018-06-25 14:45:00+00:00,0.5
2018-06-25 17:30:00+00:00,2018-06-25 17:45:00+00:00,0.25
2018-06-26 07:15:00+00:00,2018-06-26 22:45:00+00:00,15.5
2018-06-28 22:45:00+00:00,2018-06-29 03:30:00+00:00,4.75
2018-07-03 20:15:00+00:00,2018-07-03 21:00:00+00:00,0.75
2018-07-06 10:00:00+00:00,2018-07-06 14:15:00+00:00,4.25
2018-07-07 07:30:00+00:00,2018-07-08 13:30:00+00:00,30.0
2018-07-09 11:45:00+00:00,2018-07-09 13:15:00+00:00,1.5
2018-07-09 17:45:00+00:00,2018-07-09 18:00:00+00:00,0.25
2018-07-14 11:45:00+00:00,2018-07-14 22:15:00+00:00,10.5
2018-07-15 01:15:00+00:00,2018-07-15 02:00:00+00:00,0.75
2018-07-15 08:00:00+00:00,2018-07-15 08:30:00+00:00,0.5
2018-07-15 10:15:00+00:00,2018-07-15 18:30:00+00:00,8.25
2018-07-16 07:30:00+00:00,2018-07-16 09:00:00+00:00,1.5
2018-07-18 19:45:00+00:00,2018-07-18 20:15:00+00:00,0.5
2018-07-23 16:45:00+00:00,2018-07-23 17:30:00+00:00,0.75
2018-07-23 20:00:00+00:00,2018-07-23 20:15:00+00:00,0.25
2018-08-02 15:15:00+00:00,2018-08-02 15:30:00+00:00,0.25
2018-08-23 15:25:00+00:00,2018-08-23 16:30:00+00:00,1.0833333333333333
2018-08-24 16:45:00+00:00,2018-08-24 17:00:00+00:00,0.25
2018-08-25 07:00:00+00:00,2018-08-25 22:00:00+00:00,15.0
2018-08-26 02:00:00+00:00,2018-08-26 03:00:00+00:00,1.0
2018-08-26 11:00:00+00:00,2018-08-26 11:30:00+00:00,0.5
2018-08-26 13:00:00+00:00,2018-08-26 15:15:00+00:00,2.25
2018-08-26 16:45:00+00:00,2018-08-27 05:15:00+00:00,12.5
2018-08-27 12:45:00+00:00,2018-08-28 03:15:00+00:00,14.5
2018-08-28 04:30:00+00:00,2018-08-30 09:45:00+00:00,53.25
2018-08-30 11:45:00+00:00,2018-08-30 12:45:00+00:00,1.0
2018-08-30 14:00:00+00:00,2018-08-30 14:15:00+00:00,0.25
2018-08-31 09:15:00+00:00,2018-08-31 17:45:00+00:00,8.5
2018-08-31 20:00:00+00:00,2018-08-31 21:45:00+00:00,1.75
2018-09-02 07:00:00+00:00,2018-09-02 08:15:00+00:00,1.25
2018-09-02 10:30:00+00:00,2018-09-02 12:00:00+00:00,1.5
2018-09-02 15:00:00+00:00,2018-09-03 01:15:00+00:00,10.25
2018-09-04 07:30:00+00:00,2018-09-04 16:45:00+00:00,9.25
2018-09-05 08:45:00+00:00,2018-09-05 14:15:00+00:00,5.5
2018-09-12 08:45:00+00:00,2018-09-12 09:30:00+00:00,0.75
2018-09-12 11:00:00+00:00,2018-09-23 03:00:00+00:00,256.0
2018-09-23 04:15:00+00:00,2018-09-24 03:15:00+00:00,23.0
2018-09-24 05:00:00+00:00,2018-09-24 06:15:00+00:00,1.25
2018-09-24 10:30:00+00:00,2018-09-24 11:15:00+00:00,0.75
2018-09-24 13:00:00+00:00,2018-09-24 13:45:00+00:00,0.75
2018-09-24 15:00:00+00:00,2018-09-25 05:15:00+00:00,14.25
2018-09-25 07:00:00+00:00,2018-09-25 08:45:00+00:00,1.75
2018-09-25 10:15:00+00:00,2018-09-25 12:00:00+00:00,1.75
2018-09-25 13:45:00+00:00,2018-09-25 14:15:00+00:00,0.5
2018-09-25 16:00:00+00:00,2018-09-25 18:30:00+00:00,2.5
2018-09-25 20:30:00+00:00,2018-09-25 22:15:00+00:00,1.75
2018-09-26 04:15:00+00:00,2018-09-26 04:45:00+00:00,0.5
2018-09-26 06:00:00+00:00,2018-09-26 15:00:00+00:00,9.0
2018-09-26 17:30:00+00:00,2018-09-26 17:45:00+00:00,0.25
2018-09-26 20:45:00+00:00,2018-09-28 00:30:00+00:00,27.75
2018-09-28 01:45:00+00:00,2018-09-28 06:30:00+00:00,4.75
2018-09-28 16:15:00+00:00,2018-09-28 18:45:00+00:00,2.5
2018-09-28 20:00:00+00:00,2018-09-29 02:00:00+00:00,6.0
2018-09-29 04:15:00+00:00,2018-09-29 09:00:00+00:00,4.75
2018-09-29 10:30:00+00:00,2018-09-29 13:30:00+00:00,3.0
2018-09-29 15:15:00+00:00,2018-09-29 22:00:00+00:00,6.75
2018-09-30 01:00:00+00:00,2018-09-30 01:15:00+00:00,0.25
2018-09-30 09:15:00+00:00,2018-09-30 12:45:00+00:00,3.5
2018-09-30 15:45:00+00:00,2018-09-30 16:30:00+00:00,0.75
2018-09-30 18:00:00+00:00,2018-09-30 21:45:00+00:00,3.75
2018-09-30 23:00:00+00:00,2018-10-01 00:15:00+00:00,1.25
2018-10-01 02:00:00+00:00,2018-10-01 02:15:00+00:00,0.25
2018-10-01 06:45:00+00:00,2018-10-01 07:00:00+00:00,0.25
2018-10-01 10:15:00+00:00,2018-10-01 10:45:00+00:00,0.5
2018-10-01 12:30:00+00:00,2018-10-01 13:00:00+00:00,0.5
2018-10-01 18:00:00+00:00,2018-10-02 07:15:00+00:00,13.25
2018-10-03 10:00:00+00:00,2018-10-03 10:45:00+00:00,0.75
2018-10-03 13:45:00+00:00,2018-10-03 14:00:00+00:00,0.25
2018-10-04 21:30:00+00:00,2018-10-04 23:00:00+00:00,1.5
2018-10-06 22:15:00+00:00,2018-10-07 01:30:00+00:00,3.25
2018-10-07 19:30:00+00:00,2018-10-12 01:00:00+00:00,101.5
2018-10-12 02:15:00+00:00,2018-10-12 02:30:00+00:00,0.25
2018-10-12 06:15:00+00:00,2018-10-12 07:45:00+00:00,1.5
2018-10-12 13:30:00+00:00,2018-10-12 15:15:00+00:00,1.75
2018-10-13 05:30:00+00:00,2018-10-13 10:30:00+00:00,5.0
2018-10-24 07:45:00+00:00,2018-10-24 22:45:00+00:00,15.0
2018-10-25 00:45:00+00:00,2018-10-25 02:00:00+00:00,1.25
2018-10-26 02:15:00+00:00,2018-10-26 02:30:00+00:00,0.25
2018-10-26 04:15:00+00:00,2018-10-26 04:45:00+00:00,0.5
2018-10-26 09:45:00+00:00,2018-10-26 10:00:00+00:00,0.25
2018-10-26 11:30:00+00:00,2018-10-28 07:15:00+00:00,43.75
2018-10-28 09:15:00+00:00,2018-10-28 09:30:00+00:00,0.25
2018-10-28 13:00:00+00:00,2018-10-29 10:30:00+00:00,21.5
2018-10-29 12:00:00+00:00,2018-10-30 04:45:00+00:00,16.75
2018-10-30 12:45:00+00:00,2018-11-01 04:15:00+00:00,39.5
2018-11-03 13:00:00+00:00,2018-11-03 21:45:00+00:00,8.75
2018-11-04 01:00:00+00:00,2018-11-04 02:00:00+00:00,1.0
2018-11-04 14:15:00+00:00,2018-11-05 12:30:00+00:00,22.25
2018-11-06 07:45:00+00:00,2018-11-06 13:15:00+00:00,5.5
2018-11-10 18:30:00+00:00,2018-11-11 15:15:00+00:00,20.75
2018-11-11 19:30:00+00:00,2018-11-12 04:45:00+00:00,9.25
2018-11-16 21:45:00+00:00,2018-11-16 22:00:00+00:00,0.25
2018-11-17 10:30:00+00:00,2018-11-17 19:15:00+00:00,8.75
2018-11-18 13:45:00+00:00,2018-11-18 14:15:00+00:00,0.5
2018-11-21 07:45:00+00:00,2018-11-21 15:00:00+00:00,7.25
2018-12-07 16:15:00+00:00,2018-12-07 19:45:00+00:00,3.5
2018-12-08 09:00:00+00:00,2018-12-08 10:15:00+00:00,1.25
2018-12-08 13:30:00+00:00,2018-12-09 01:30:00+00:00,12.0
2018-12-10 04:30:00+00:00,2018-12-10 06:00:00+00:00,1.5
2018-12-11 07:00:00+00:00,2018-12-11 20:15:00+00:00,13.25
2018-12-28 19:00:00+00:00,2018-12-28 20:30:00+00:00,1.5
2018-12-28 22:00:00+00:00,2018-12-29 01:45:00+00:00,3.75
2018-12-29 03:30:00+00:00,2018-12-29 04:45:00+00:00,1.25
2019-01-30 02:45:00+00:00,2019-01-30 04:45:00+00:00,2.0
2019-01-30 07:00:00+00:00,2019-01-30 09:45:00+00:00,2.75
2019-01-30 12:30:00+00:00,2019-01-30 14:45:00+00:00,2.25
2019-01-30 16:30:00+00:00,2019-01-30 20:15:00+00:00,3.75
2019-01-30 21:30:00+00:00,2019-01-30 22:00:00+00:00,0.5
2019-01-31 02:10:00+00:00,2019-01-31 02:30:00+00:00,0.3333333333333333
2019-01-31 06:30:00+00:00,2019-01-31 07:30:00+00:00,1.0
2019-01-31 12:00:00+00:00,2019-01-31 12:45:00+00:00,0.75
2019-01-31 21:15:00+00:00,2019-01-31 21:45:00+00:00,0.5
2019-01-31 23:30:00+00:00,2019-02-01 00:15:00+00:00,0.75
2019-02-01 08:30:00+00:00,2019-02-01 11:30:00+00:00,3.0
2019-02-01 13:30:00+00:00,2019-02-01 15:00:00+00:00,1.5
2019-02-01 16:30:00+00:00,2019-02-01 17:15:00+00:00,0.75
2019-02-02 15:00:00+00:00,2019-02-03 02:30:00+00:00,11.5
2019-02-07 05:40:00+00:00,2019-02-07 07:30:00+00:00,1.8333333333333333
2019-02-13 12:15:00+00:00,2019-02-13 12:30:00+00:00,0.25
2019-02-13 14:00:00+00:00,2019-02-13 14:45:00+00:00,0.75
2019-02-13 16:30:00+00:00,2019-02-13 18:45:00+00:00,2.25
2019-02-14 01:10:00+00:00,2019-02-14 04:15:00+00:00,3.0833333333333335
2019-02-14 06:15:00+00:00,2019-02-14 08:15:00+00:00,2.0
2019-02-19 19:00:00+00:00,2019-02-19 19:45:00+00:00,0.75
2019-02-19 21:00:00+00:00,2019-02-19 22:30:00+00:00,1.5
2019-02-26 12:15:00+00:00,2019-02-26 14:30:00+00:00,2.25
2019-04-13 08:00:00+00:00,2019-04-13 09:15:00+00:00,1.25
2019-04-17 11:45:00+00:00,2019-04-17 12:00:00+00:00,0.25
2019-04-17 17:00:00+00:00,2019-04-17 22:45:00+00:00,5.75
2019-04-28 23:45:00+00:00,2019-04-29 00:30:00+00:00,0.75
2019-05-04 19:15:00+00:00,2019-05-04 21:00:00+00:00,1.75
2019-05-29 01:45:00+00:00,2019-05-29 02:00:00+00:00,0.25
2019-06-03 22:30:00+00:00,2019-06-03 23:15:00+00:00,0.75
2019-06-12 13:45:00+00:00,2019-06-12 15:30:00+00:00,1.75
2019-06-18 01:15:00+00:00,2019-06-18 02:00:00+00:00,0.75
2019-06-18 04:45:00+00:00,2019-06-18 06:45:00+00:00,2.0
2019-06-25 14:15:00+00:00,2019-06-25 18:15:00+00:00,4.0
2019-06-26 03:30:00+00:00,2019-06-26 20:45:00+00:00,17.25
2019-06-27 03:25:00+00:00,2019-06-27 04:45:00+00:00,1.3333333333333333
2019-06-28 08:15:00+00:00,2019-06-28 08:30:00+00:00,0.25
2019-07-11 14:20:00+00:00,2019-07-11 14:45:00+00:00,0.4166666666666667
2019-07-31 06:30:00+00:00,2019-07-31 06:45:00+00:00,0.25
2019-09-16 07:15:00+00:00,2019-09-16 08:00:00+00:00,0.75
2019-09-23 20:30:00+00:00,2019-09-23 21:15:00+00:00,0.75
2019-09-23 22:45:00+00:00,2019-09-24 01:15:00+00:00,2.5
2019-09-25 12:45:00+00:00,2019-09-25 15:45:00+00:00,3.0
2019-09-25 21:15:00+00:00,2019-09-25 22:30:00+00:00,1.25
2019-09-26 23:30:00+00:00,2019-09-27 04:45:00+00:00,5.25
2019-09-28 14:55:00+00:00,2019-09-28 15:30:00+00:00,0.5833333333333334
2019-09-28 17:30:00+00:00,2019-09-28 18:45:00+00:00,1.25
2019-10-02 07:15:00+00:00,2019-10-02 07:30:00+00:00,0.25
2019-10-03 06:15:00+00:00,2019-10-03 06:30:00+00:00,0.25
2019-10-03 09:45:00+00:00,2019-10-03 10:00:00+00:00,0.25
2019-10-03 13:15:00+00:00,2019-10-03 23:15:00+00:00,10.0
2019-10-08 01:30:00+00:00,2019-10-08 01:45:00+00:00,0.25
2019-10-11 14:40:00+00:00,2019-10-11 17:45:00+00:00,3.0833333333333335
2019-11-18 04:00:00+00:00,2019-11-18 04:15:00+00:00,0.25
2019-11-19 17:15:00+00:00,2019-11-19 18:00:00+00:00,0.75
2019-12-01 14:15:00+00:00,2019-12-01 14:30:00+00:00,0.25
2019-12-06 12:00:00+00:00,2019-12-06 16:00:00+00:00,4.0
2019-12-13 06:30:00+00:00,2019-12-13 08:00:00+00:00,1.5
2019-12-13 09:15:00+00:00,2019-12-13 13:45:00+00:00,4.5
2019-12-16 19:00:00+00:00,2019-12-16 20:15:00+00:00,1.25
2019-12-16 22:15:00+00:00,2019-12-17 00:30:00+00:00,2.25
2019-12-21 06:30:00+00:00,2019-12-22 04:30:00+00:00,22.0
2019-12-25 22:30:00+00:00,2019-12-26 06:30:00+00:00,8.0
2020-01-03 11:15:00+00:00,2020-01-03 11:45:00+00:00,0.5
2020-01-04 10:15:00+00:00,2020-01-05 13:45:00+00:00,27.5
2020-01-05 18:30:00+00:00,2020-01-05 19:45:00+00:00,1.25
2020-01-08 17:30:00+00:00,2020-01-08 19:30:00+00:00,2.0
2020-01-08 21:00:00+00:00,2020-01-09 00:00:00+00:00,3.0
2020-01-09 10:45:00+00:00,2020-01-10 01:15:00+00:00,14.5
2020-01-10 05:15:00+00:00,2020-01-13 17:45:00+00:00,84.5
2020-01-13 20:15:00+00:00,2020-01-13 21:45:00+00:00,1.5
2020-01-15 11:30:00+00:00,2020-01-15 11:45:00+00:00,0.25
2020-01-15 14:30:00+00:00,2020-01-16 03:45:00+00:00,13.25
2020-02-02 02:00:00+00:00,2020-02-02 02:30:00+00:00,0.5
2020-02-05 17:15:00+00:00,2020-02-05 17:45:00+00:00,0.5
2020-02-06 07:00:00+00:00,2020-02-06 07:45:00+00:00,0.75
2020-02-10 07:30:00+00:00,2020-02-10 07:45:00+00:00,0.25
2020-02-11 02:00:00+00:00,2020-02-11 02:15:00+00:00,0.25
2020-02-12 14:15:00+00:00,2020-02-12 14:30:00+00:00,0.25
2020-02-19 17:15:00+00:00,2020-02-19 18:00:00+00:00,0.75
2020-02-29 16:45:00+00:00,2020-02-29 17:45:00+00:00,1.0
2020-03-01 04:00:00+00:00,2020-03-01 04:30:00+00:00,0.5
2020-03-01 05:40:00+00:00,2020-03-01 06:45:00+00:00,1.0833333333333333
2020-03-01 08:00:00+00:00,2020-03-01 09:15:00+00:00,1.25
2020-03-01 10:30:00+00:00,2020-03-01 11:00:00+00:00,0.5
2020-03-02 05:15:00+00:00,2020-03-02 07:15:00+00:00,2.0
2020-03-02 22:45:00+00:00,2020-03-02 23:30:00+00:00,0.75
2020-03-06 18:15:00+00:00,2020-03-06 18:45:00+00:00,0.5
2020-03-06 22:30:00+00:00,2020-03-07 05:30:00+00:00,7.0
2020-03-07 07:00:00+00:00,2020-03-07 07:30:00+00:00,0.5
2020-03-07 11:15:00+00:00,2020-03-07 13:30:00+00:00,2.25
2020-03-12 20:40:00+00:00,2020-03-12 21:00:00+00:00,0.3333333333333333
2020-03-13 03:30:00+00:00,2020-03-13 04:15:00+00:00,0.75
2020-03-15 20:45:00+00:00,2020-03-15 22:30:00+00:00,1.75
2020-03-16 08:30:00+00:00,2020-03-16 10:45:00+00:00,2.25
2020-03-16 20:30:00+00:00,2020-03-17 00:45:00+00:00,4.25
2020-03-17 02:15:00+00:00,2020-03-17 03:15:00+00:00,1.0
2020-03-17 14:15:00+00:00,2020-03-17 15:00:00+00:00,0.75
2020-03-17 20:30:00+00:00,2020-03-18 06:30:00+00:00,10.0
2020-03-19 04:00:00+00:00,2020-03-19 06:45:00+00:00,2.75
2020-03-21 07:45:00+00:00,2020-03-21 08:00:00+00:00,0.25
2020-03-25 13:45:00+00:00,2020-03-25 18:15:00+00:00,4.5
2020-03-27 17:45:00+00:00,2020-03-28 03:20:00+00:00,9.583333333333334
2020-03-28 20:00:00+00:00,2020-03-28 22:30:00+00:00,2.5
2020-03-29 03:05:00+00:00,2020-03-29 07:15:00+00:00,4.166666666666667
2020-03-29 14:50:00+00:00,2020-03-29 21:40:00+00:00,6.833333333333333
2020-04-02 03:00:00+00:00,2020-04-02 03:30:00+00:00,0.5
2020-04-07 00:00:00+00:00,2020-04-07 01:05:00+00:00,1.0833333333333333
2020-04-07 05:15:00+00:00,2020-04-07 06:15:00+00:00,1.0
2020-04-09 09:20:00+00:00,2020-04-09 09:45:00+00:00,0.4166666666666667
2020-04-14 13:50:00+00:00,2020-04-14 16:45:00+00:00,2.9166666666666665
2020-07-04 17:05:00+00:00,2020-07-04 19:10:00+00:00,2.0833333333333335
2020-07-22 23:10:00+00:00,2020-07-22 23:40:00+00:00,0.5
2020-07-30 12:10:00+00:00,2020-07-30 13:20:00+00:00,1.1666666666666667
2020-07-30 15:05:00+00:00,2020-07-30 15:10:00+00:00,0.08333333333333333
2020-10-03 09:00:00+00:00,2020-10-03 09:40:00+00:00,0.6666666666666666
2020-10-12 12:50:00+00:00,2020-10-12 13:20:00+00:00,0.5
